system:index,Code Departamento,Code Provincia,Date (YMD),Departamento,Provincia,codeRio,distanciaRio,estacion,fecha0,fechas,hayRioCercano,idx,lat,lon,runoff_sum,temperature_2m,tipoDeSuelo,total_evaporation_sum,volumetric_soil_water_layer_1,.geo
272,02007,2,6/12/2012,Comuna 7,Capital Federal,36837-7237,7.04,primavera,2012-12-03,"[2012-12-03, 2012-12-04, 2012-12-05, 2012-12-06, 2012-12-07, 2012-12-08, 2012-12-09]",true,272,-34.63680708,-58.45826985,0.0010084211826324463,298.7882817586263,Miscelaneas,-0.004787037149071693,0.27356211344401044,"{""type"":""Point"",""coordinates"":[-58.45826984999999,-34.63680708]}"
273,02006,2,6/12/2012,Comuna 6,Capital Federal,85-85,5.9,primavera,2012-12-03,"[2012-12-03, 2012-12-04, 2012-12-05, 2012-12-06, 2012-12-07, 2012-12-08, 2012-12-09]",true,273,-34.6168255,-58.44360311,0.0014571547508239746,298.83133188883465,Miscelaneas,-0.004140621982514858,0.2158527374267578,"{""type"":""Point"",""coordinates"":[-58.44360310999999,-34.6168255]}"
274,02015,2,6/12/2012,Comuna 15,Capital Federal,36837-7237,2.81,primavera,2012-12-03,"[2012-12-03, 2012-12-04, 2012-12-05, 2012-12-06, 2012-12-07, 2012-12-08, 2012-12-09]",true,274,-34.59294425,-58.48867142,0.0010084211826324463,298.7882817586263,Miscelaneas,-0.004787037149071693,0.27356211344401044,"{""type"":""Point"",""coordinates"":[-58.48867142,-34.59294425]}"
275,02014,2,6/12/2012,Comuna 14,Capital Federal,85-85,2.68,primavera,2012-12-03,"[2012-12-03, 2012-12-04, 2012-12-05, 2012-12-06, 2012-12-07, 2012-12-08, 2012-12-09]",true,275,-34.57389998,-58.42243645,0.0014571547508239746,298.83133188883465,Miscelaneas,-0.004140621982514858,0.2158527374267578,"{""type"":""Point"",""coordinates"":[-58.42243645,-34.57389997999999]}"
276,02013,2,6/12/2012,Comuna 13,Capital Federal,54-54,3.99,primavera,2012-12-03,"[2012-12-03, 2012-12-04, 2012-12-05, 2012-12-06, 2012-12-07, 2012-12-08, 2012-12-09]",true,276,-34.55488152,-58.4502891,0.0014571547508239746,298.83133188883465,Miscelaneas,-0.004140621982514858,0.2158527374267578,"{""type"":""Point"",""coordinates"":[-58.4502891,-34.55488152]}"
277,06490,6,28/1/2014,Lomas de Zamora,Buenos Aires,35405-6949,5.53,verano,2014-01-27,"[2014-01-27, 2014-01-28, 2014-01-29, 2014-01-30, 2014-01-31, 2014-02-01, 2014-02-02]",true,277,-34.73790272,-58.44067537,7.013976573944092E-5,296.3576062520345,Miscelaneas,-0.004716137424111366,0.3765830993652344,"{""type"":""Point"",""coordinates"":[-58.44067537000001,-34.73790272]}"
278,06035,6,28/1/2014,Avellaneda,Buenos Aires,35411-6952,1.59,verano,2014-01-27,"[2014-01-27, 2014-01-28, 2014-01-29, 2014-01-30, 2014-01-31, 2014-02-01, 2014-02-02]",true,278,-34.67500565,-58.31056343,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-58.31056343,-34.675005649999996]}"
279,06434,6,28/1/2014,Lanus,Buenos Aires,8891-2706,4.6,verano,2014-01-27,"[2014-01-27, 2014-01-28, 2014-01-29, 2014-01-30, 2014-01-31, 2014-02-01, 2014-02-02]",true,279,-34.69095715,-58.38386285,7.013976573944092E-5,296.3576062520345,Miscelaneas,-0.004716137424111366,0.3765830993652344,"{""type"":""Point"",""coordinates"":[-58.38386285000001,-34.69095715000001]}"
280,06427,6,28/1/2014,La Matanza,Buenos Aires,33486-6512,4.98,verano,2014-01-27,"[2014-01-27, 2014-01-28, 2014-01-29, 2014-01-30, 2014-01-31, 2014-02-01, 2014-02-02]",true,280,-34.71417289,-58.50890438,6.878376007080078E-5,296.2169812520345,Molisoles,-0.004696168005466461,0.3753852844238281,"{""type"":""Point"",""coordinates"":[-58.50890437999999,-34.71417289000001]}"
281,10035,10,24/1/2014,Belen,Catamarca,33927-6638,42.86,verano,2014-01-20,"[2014-01-20, 2014-01-21, 2014-01-22, 2014-01-23, 2014-01-24, 2014-01-25, 2014-01-26]",false,281,-26.94426,-66.73487,1.388341188430786E-4,285.0650113423665,Aridisoles,-0.003462560474872589,0.4564736684163411,"{""type"":""Point"",""coordinates"":[-66.73487,-26.94426]}"
282,06805,6,28/5/2013,Tigre,Buenos Aires,34847-6831,1.44,otoño,2013-05-27,"[2013-05-27, 2013-05-28, 2013-05-29, 2013-05-30, 2013-05-31, 2013-06-01, 2013-06-02]",true,282,-34.3277116,-58.608687,3.0353665351867676E-5,287.13568051656085,Rio,-9.933039546012878E-4,0.3721027374267578,"{""type"":""Point"",""coordinates"":[-58.608687,-34.3277116]}"
283,06441,6,3/5/2013,La Plata,Buenos Aires,3314-1708,23.31,otoño,2013-04-29,"[2013-04-29, 2013-04-30, 2013-05-01, 2013-05-02, 2013-05-03, 2013-05-04, 2013-05-05]",false,283,-35.03880607,-58.05930616,1.8805265426635742E-5,290.2610575358073,Complejo indiferenci,-0.0014707604423165321,0.4196510314941406,"{""type"":""Point"",""coordinates"":[-58.05930616,-35.03880607000001]}"
284,06098,6,3/5/2013,Berisso,Buenos Aires,3314-1708,0.7,otoño,2013-04-29,"[2013-04-29, 2013-04-30, 2013-05-01, 2013-05-02, 2013-05-03, 2013-05-04, 2013-05-05]",true,284,-34.84587606,-57.87973336,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-57.87973336,-34.84587606]}"
285,06245,6,3/5/2013,Ensenada,Buenos Aires,3314-1708,6.45,otoño,2013-04-29,"[2013-04-29, 2013-04-30, 2013-05-01, 2013-05-02, 2013-05-03, 2013-05-04, 2013-05-05]",true,285,-34.87584856,-57.9336299,2.5331974029541016E-5,290.6869201660156,Miscelaneas,-0.0016793347895145416,0.4001916249593099,"{""type"":""Point"",""coordinates"":[-57.9336299,-34.875848559999994]}"
286,06490,6,2/4/2013,Lomas de Zamora,Buenos Aires,35405-6949,5.53,otoño,2013-04-01,"[2013-04-01, 2013-04-02, 2013-04-03, 2013-04-04, 2013-04-05, 2013-04-06, 2013-04-07]",true,286,-34.73790272,-58.44067537,2.3981928825378418E-4,294.30156326293945,Miscelaneas,-0.001205318607389927,0.23001861572265625,"{""type"":""Point"",""coordinates"":[-58.44067537000001,-34.73790272]}"
287,06756,6,2/4/2013,San Isidro,Buenos Aires,53-53,1.29,otoño,2013-04-01,"[2013-04-01, 2013-04-02, 2013-04-03, 2013-04-04, 2013-04-05, 2013-04-06, 2013-04-07]",true,287,-34.47940181,-58.5074044,,,Rio,,,"{""type"":""Point"",""coordinates"":[-58.507404400000006,-34.47940181]}"
288,06749,6,2/4/2013,San Fernando,Buenos Aires,34847-6831,5.62,otoño,2013-04-01,"[2013-04-01, 2013-04-02, 2013-04-03, 2013-04-04, 2013-04-05, 2013-04-06, 2013-04-07]",true,288,-34.2256455,-58.5931568,3.142654895782471E-5,294.95187250773114,Rio,-0.0012557562440633774,0.3712037404378255,"{""type"":""Point"",""coordinates"":[-58.5931568,-34.2256455]}"
289,06371,6,2/4/2013,General San Martin,Buenos Aires,36837-7237,8.51,otoño,2013-04-01,"[2013-04-01, 2013-04-02, 2013-04-03, 2013-04-04, 2013-04-05, 2013-04-06, 2013-04-07]",true,289,-34.56734338,-58.58431125,5.1587820053100586E-5,294.33761469523114,Miscelaneas,-0.0013512438163161278,0.3205095926920573,"{""type"":""Point"",""coordinates"":[-58.58431125,-34.56734338]}"
290,06427,6,2/4/2013,La Matanza,Buenos Aires,33486-6512,4.98,otoño,2013-04-01,"[2013-04-01, 2013-04-02, 2013-04-03, 2013-04-04, 2013-04-05, 2013-04-06, 2013-04-07]",true,290,-34.71417289,-58.50890438,2.256631851196289E-4,294.27576573689777,Molisoles,-0.001163768582046032,0.23441505432128906,"{""type"":""Point"",""coordinates"":[-58.50890437999999,-34.71417289000001]}"
291,14021,14,15/2/2013,Colon,Cordoba,33948-6745,20.69,verano,2013-02-11,"[2013-02-11, 2013-02-12, 2013-02-13, 2013-02-14, 2013-02-15, 2013-02-16, 2013-02-17]",false,291,-31.25624481,-63.95340394,2.5331974029541016E-7,299.07492446899414,Miscelaneas,-0.0018194504082202911,0.1623687744140625,"{""type"":""Point"",""coordinates"":[-63.953403939999994,-31.256244809999995]}"
292,26007,26,21/4/2013,Biedma,Chubut,32798-6301,46.39,otoño,2013-04-15,"[2013-04-15, 2013-04-16, 2013-04-17, 2013-04-18, 2013-04-19, 2013-04-20, 2013-04-21]",false,292,-42.32925797,-65.63134766,2.9802322387695312E-8,287.55778821309406,Aridisoles,-5.540447309613228E-4,0.16024398803710938,"{""type"":""Point"",""coordinates"":[-65.63134766,-42.32925797]}"
293,82070,82,8/4/2013,Las Colonias,Santa Fe,6856-2113,19.32,otoño,2013-04-08,"[2013-04-08, 2013-04-09, 2013-04-10, 2013-04-11, 2013-04-12, 2013-04-13, 2013-04-14]",false,293,-31.6618986,-61.0112577,6.467103958129883E-6,289.41122881571454,Molisoles,-0.0027491403743624687,0.37548828125,"{""type"":""Point"",""coordinates"":[-61.0112577,-31.6618986]}"
294,82070,82,8/4/2013,Las Colonias,Santa Fe,6856-2113,19.32,otoño,2013-04-08,"[2013-04-08, 2013-04-09, 2013-04-10, 2013-04-11, 2013-04-12, 2013-04-13, 2013-04-14]",false,294,-31.6618986,-61.0112577,6.467103958129883E-6,289.41122881571454,Molisoles,-0.0027491403743624687,0.37548828125,"{""type"":""Point"",""coordinates"":[-61.0112577,-31.6618986]}"
295,82021,82,8/4/2013,Castellanos,Santa Fe,36829-7232,43.75,otoño,2013-04-08,"[2013-04-08, 2013-04-09, 2013-04-10, 2013-04-11, 2013-04-12, 2013-04-13, 2013-04-14]",false,295,-31.38184929,-61.37005997,8.940696716308594E-7,288.53948402404785,Alfisoles,-0.0027217939496040344,0.3536415100097656,"{""type"":""Point"",""coordinates"":[-61.37005997,-31.38184929000001]}"
296,82049,82,11/4/2013,General Obligado,Santa Fe,32822-6509,17.99,otoño,2013-04-08,"[2013-04-08, 2013-04-09, 2013-04-10, 2013-04-11, 2013-04-12, 2013-04-13, 2013-04-14]",false,296,-28.6765561,-59.7497004,3.2782554626464844E-7,290.43979326883954,Alfisoles,-0.003766387701034546,0.4078044891357422,"{""type"":""Point"",""coordinates"":[-59.7497004,-28.676556099999996]}"
297,82070,82,8/4/2013,Las Colonias,Santa Fe,6856-2113,19.32,otoño,2013-04-08,"[2013-04-08, 2013-04-09, 2013-04-10, 2013-04-11, 2013-04-12, 2013-04-13, 2013-04-14]",false,297,-31.6618986,-61.0112577,6.467103958129883E-6,289.41122881571454,Molisoles,-0.0027491403743624687,0.37548828125,"{""type"":""Point"",""coordinates"":[-61.0112577,-31.6618986]}"
298,82070,82,8/4/2013,Las Colonias,Santa Fe,6856-2113,19.32,otoño,2013-04-08,"[2013-04-08, 2013-04-09, 2013-04-10, 2013-04-11, 2013-04-12, 2013-04-13, 2013-04-14]",false,298,-31.6618986,-61.0112577,6.467103958129883E-6,289.41122881571454,Molisoles,-0.0027491403743624687,0.37548828125,"{""type"":""Point"",""coordinates"":[-61.0112577,-31.6618986]}"
299,82063,82,8/4/2013,La Capital,Santa Fe,103-103,23.73,otoño,2013-04-08,"[2013-04-08, 2013-04-09, 2013-04-10, 2013-04-11, 2013-04-12, 2013-04-13, 2013-04-14]",false,299,-31.18858147,-60.62677383,5.662441253662109E-7,289.14373207092285,Molisoles,-0.003072453662753105,0.36241912841796875,"{""type"":""Point"",""coordinates"":[-60.62677383,-31.18858147]}"
300,02012,2,9/11/2012,Comuna 12,Capital Federal,54-54,3.13,primavera,2012-11-05,"[2012-11-05, 2012-11-06, 2012-11-07, 2012-11-08, 2012-11-09, 2012-11-10, 2012-11-11]",true,300,-34.56062514,-58.47494475,0.0024841725826263428,296.5157051086426,Miscelaneas,-0.004732356406748295,0.2922598520914714,"{""type"":""Point"",""coordinates"":[-58.474944750000006,-34.560625140000006]}"
301,02002,2,9/11/2012,Comuna 2,Capital Federal,85-85,1.52,primavera,2012-11-05,"[2012-11-05, 2012-11-06, 2012-11-07, 2012-11-08, 2012-11-09, 2012-11-10, 2012-11-11]",true,301,-34.58587601,-58.39499618,0.003310278058052063,296.7862129211426,Miscelaneas,-0.0044256411492824554,0.2747611999511719,"{""type"":""Point"",""coordinates"":[-58.39499618,-34.58587601000001]}"
302,02015,2,9/11/2012,Comuna 15,Capital Federal,36837-7237,2.81,primavera,2012-11-05,"[2012-11-05, 2012-11-06, 2012-11-07, 2012-11-08, 2012-11-09, 2012-11-10, 2012-11-11]",true,302,-34.59294425,-58.48867142,0.0024841725826263428,296.5157051086426,Miscelaneas,-0.004732356406748295,0.2922598520914714,"{""type"":""Point"",""coordinates"":[-58.48867142,-34.59294425]}"
303,02014,2,9/11/2012,Comuna 14,Capital Federal,85-85,2.68,primavera,2012-11-05,"[2012-11-05, 2012-11-06, 2012-11-07, 2012-11-08, 2012-11-09, 2012-11-10, 2012-11-11]",true,303,-34.57389998,-58.42243645,0.003310278058052063,296.7862129211426,Miscelaneas,-0.0044256411492824554,0.2747611999511719,"{""type"":""Point"",""coordinates"":[-58.42243645,-34.57389997999999]}"
304,02013,2,9/11/2012,Comuna 13,Capital Federal,54-54,3.99,primavera,2012-11-05,"[2012-11-05, 2012-11-06, 2012-11-07, 2012-11-08, 2012-11-09, 2012-11-10, 2012-11-11]",true,304,-34.55488152,-58.4502891,0.003310278058052063,296.7862129211426,Miscelaneas,-0.0044256411492824554,0.2747611999511719,"{""type"":""Point"",""coordinates"":[-58.4502891,-34.55488152]}"
305,06861,6,2/4/2013,Vicente Lopez,Buenos Aires,36837-7237,3.72,otoño,2013-04-01,"[2013-04-01, 2013-04-02, 2013-04-03, 2013-04-04, 2013-04-05, 2013-04-06, 2013-04-07]",true,305,-34.52591497,-58.53576394,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-58.53576394000001,-34.52591497]}"
306,06609,6,29/10/2012,Pehuajo,Buenos Aires,6725-2212,72.84,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",false,306,-35.6179927,-62.0046671,0.006197988986968994,292.02133623758954,Molisoles,-0.002131105400621891,0.4598458607991536,"{""type"":""Point"",""coordinates"":[-62.0046671,-35.61799270000001]}"
307,06441,6,2/4/2013,La Plata,Buenos Aires,3314-1708,23.31,otoño,2013-04-01,"[2013-04-01, 2013-04-02, 2013-04-03, 2013-04-04, 2013-04-05, 2013-04-06, 2013-04-07]",false,307,-35.03880607,-58.05930616,4.3645501136779785E-5,294.14726638793945,Complejo indiferenci,-0.001379949040710926,0.3211231231689453,"{""type"":""Point"",""coordinates"":[-58.05930616,-35.03880607000001]}"
308,06770,6,31/10/2012,San Pedro,Buenos Aires,33257-6395,3.79,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,308,-33.6362648,-59.7862782,0.002111688256263733,295.41749509175617,Rio,-0.0012371214106678963,0.5319836934407552,"{""type"":""Point"",""coordinates"":[-59.78627819999999,-33.6362648]}"
309,06392,6,31/10/2012,General Villegas,Buenos Aires,33055-6609,38.59,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",false,309,-34.8579191,-63.1611931,0.0068201422691345215,292.49098141988117,Molisoles,-0.0019392715767025948,0.4181162516276042,"{""type"":""Point"",""coordinates"":[-63.1611931,-34.8579191]}"
310,06616,6,31/10/2012,Pellegrini,Buenos Aires,9549-2809,91.14,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",false,310,-36.3151294,-63.2094531,5.642324686050415E-4,291.10483233133954,Molisoles,-0.002692660316824913,0.3279457092285156,"{""type"":""Point"",""coordinates"":[-63.2094531,-36.3151294]}"
311,06497,6,31/10/2012,Lujan,Buenos Aires,7-7,7.25,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,311,-34.4619848,-59.1744878,0.010504543781280518,293.53565915425617,Complejo indiferenci,-0.0013286853209137917,0.4601866404215495,"{""type"":""Point"",""coordinates"":[-59.1744878,-34.4619848]}"
312,06840,6,29/10/2012,Tres de Febrero,Buenos Aires,36837-7237,6.8,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,312,-34.60887295,-58.56366446,0.00921766459941864,293.43800290425617,Miscelaneas,-0.001539314165711403,0.4591821034749349,"{""type"":""Point"",""coordinates"":[-58.563664460000005,-34.60887294999999]}"
313,06568,6,29/10/2012,Moron,Buenos Aires,33486-6512,15.92,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",false,313,-34.6644131,-58.64564271,0.010100603103637695,293.21184730529785,Miscelaneas,-0.0013609332963824272,0.45740699768066406,"{""type"":""Point"",""coordinates"":[-58.645642710000004,-34.6644131]}"
314,06028,6,29/10/2012,Almirante Brown,Buenos Aires,35405-6949,1.13,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,314,-34.80155807,-58.39146772,0.006931602954864502,292.98764483133954,Miscelaneas,-0.0016876477748155594,0.4572022755940755,"{""type"":""Point"",""coordinates"":[-58.39146772000001,-34.80155807]}"
315,06260,6,29/10/2012,Esteban Echeverria,Buenos Aires,33486-6512,6.94,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,315,-34.88497914,-58.47780994,0.010015338659286499,292.76262855529785,Miscelaneas,-0.0016797631978988647,0.46878496805826825,"{""type"":""Point"",""coordinates"":[-58.47780994,-34.884979140000006]}"
316,06035,6,29/10/2012,Avellaneda,Buenos Aires,35411-6952,1.59,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,316,-34.67500565,-58.31056343,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-58.31056343,-34.675005649999996]}"
317,06434,6,29/10/2012,Lanus,Buenos Aires,8891-2706,4.6,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,317,-34.69095715,-58.38386285,0.007504507899284363,293.24513181050617,Miscelaneas,-0.0014604181051254272,0.44550005594889325,"{""type"":""Point"",""coordinates"":[-58.38386285000001,-34.69095715000001]}"
318,06252,6,29/10/2012,Escobar,Buenos Aires,42-42,1.31,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,318,-34.3007971,-58.7215474,0.008543804287910461,294.26824378967285,Molisoles,-0.001733848825097084,0.5102469126383463,"{""type"":""Point"",""coordinates"":[-58.7215474,-34.3007971]}"
319,06658,6,29/10/2012,Quilmes,Buenos Aires,35407-6950,4.25,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,319,-34.70037841,-58.27664278,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-58.276642779999996,-34.70037841]}"
320,06490,6,29/10/2012,Lomas de Zamora,Buenos Aires,35405-6949,5.53,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,320,-34.73790272,-58.44067537,0.007504507899284363,293.24513181050617,Miscelaneas,-0.0014604181051254272,0.44550005594889325,"{""type"":""Point"",""coordinates"":[-58.44067537000001,-34.73790272]}"
321,06427,6,29/10/2012,La Matanza,Buenos Aires,33486-6512,4.98,primavera,2012-10-29,"[2012-10-29, 2012-10-30, 2012-10-31, 2012-11-01, 2012-11-02, 2012-11-03, 2012-11-04]",true,321,-34.71417289,-58.50890438,0.007277339696884155,293.21054522196454,Molisoles,-0.001384178176522255,0.4454415639241536,"{""type"":""Point"",""coordinates"":[-58.50890437999999,-34.71417289000001]}"
322,06056,6,30/3/2013,Bahia Blanca,Buenos Aires,34120-6732,48.75,otoño,2013-03-25,"[2013-03-25, 2013-03-26, 2013-03-27, 2013-03-28, 2013-03-29, 2013-03-30, 2013-03-31]",false,322,-38.68387462,-62.21595631,4.470348358154297E-8,291.23424339294434,Molisoles,-0.0019756797701120377,0.2866261800130208,"{""type"":""Point"",""coordinates"":[-62.21595631,-38.68387462]}"
323,14021,14,15/2/2013,Colon,Cordoba,33948-6745,20.69,verano,2013-02-11,"[2013-02-11, 2013-02-12, 2013-02-13, 2013-02-14, 2013-02-15, 2013-02-16, 2013-02-17]",false,323,-31.25624481,-63.95340394,2.5331974029541016E-7,299.07492446899414,Miscelaneas,-0.0018194504082202911,0.1623687744140625,"{""type"":""Point"",""coordinates"":[-63.953403939999994,-31.256244809999995]}"
324,14021,14,15/2/2013,Colon,Cordoba,33948-6745,20.69,verano,2013-02-11,"[2013-02-11, 2013-02-12, 2013-02-13, 2013-02-14, 2013-02-15, 2013-02-16, 2013-02-17]",false,324,-31.25624481,-63.95340394,2.5331974029541016E-7,299.07492446899414,Miscelaneas,-0.0018194504082202911,0.1623687744140625,"{""type"":""Point"",""coordinates"":[-63.953403939999994,-31.256244809999995]}"
325,14021,14,15/2/2013,Colon,Cordoba,33948-6745,20.69,verano,2013-02-11,"[2013-02-11, 2013-02-12, 2013-02-13, 2013-02-14, 2013-02-15, 2013-02-16, 2013-02-17]",false,325,-31.25624481,-63.95340394,2.5331974029541016E-7,299.07492446899414,Miscelaneas,-0.0018194504082202911,0.1623687744140625,"{""type"":""Point"",""coordinates"":[-63.953403939999994,-31.256244809999995]}"
326,46042,46,8/2/2013,Chilecito,La Rioja,34179-6743,13,verano,2013-02-04,"[2013-02-04, 2013-02-05, 2013-02-06, 2013-02-07, 2013-02-08, 2013-02-09, 2013-02-10]",true,326,-29.10233846,-67.60548106,0.008332505822181702,292.3999849955241,Roca,-0.004340083338320255,0.24619166056315103,"{""type"":""Point"",""coordinates"":[-67.60548106,-29.102338459999995]}"
327,18021,18,7/1/2013,Capital,Corrientes,6611-2085,6.4,verano,2013-01-07,"[2013-01-07, 2013-01-08, 2013-01-09, 2013-01-10, 2013-01-11, 2013-01-12, 2013-01-13]",true,327,-27.4064,-58.78276,0.013187229633331299,300.16681989034015,Rio,-0.004054544493556023,0.3867759704589844,"{""type"":""Point"",""coordinates"":[-58.78276,-27.4064]}"
328,06805,6,1/9/2010,Tigre,Buenos Aires,34847-6831,1.44,invierno,2010-08-30,"[2010-08-30, 2010-08-31, 2010-09-01, 2010-09-02, 2010-09-03, 2010-09-04, 2010-09-05]",true,328,-34.3277116,-58.608687,9.310245513916016E-5,283.7962818145752,Rio,-0.0025135474279522896,0.3526013692220052,"{""type"":""Point"",""coordinates"":[-58.608687,-34.3277116]}"
329,82049,82,24/10/2011,General Obligado,Santa Fe,32822-6509,17.99,primavera,2011-10-24,"[2011-10-24, 2011-10-25, 2011-10-26, 2011-10-27, 2011-10-28, 2011-10-29, 2011-10-30]",false,329,-28.6765561,-59.7497004,0.007505163550376892,294.7352701822917,Alfisoles,-0.0019388031214475632,0.4882456461588542,"{""type"":""Point"",""coordinates"":[-59.7497004,-28.676556099999996]}"
330,82098,82,24/10/2011,San Javier,Santa Fe,6247-1929,17.29,primavera,2011-10-24,"[2011-10-24, 2011-10-25, 2011-10-26, 2011-10-27, 2011-10-28, 2011-10-29, 2011-10-30]",false,330,-29.42420679,-59.97955475,0.005939126014709473,293.5706380208333,Complejo indiferenci,-0.0013578347861766815,0.47777748107910156,"{""type"":""Point"",""coordinates"":[-59.97955475,-29.424206790000007]}"
331,82063,82,24/10/2011,La Capital,Santa Fe,103-103,23.73,primavera,2011-10-24,"[2011-10-24, 2011-10-25, 2011-10-26, 2011-10-27, 2011-10-28, 2011-10-29, 2011-10-30]",false,331,-31.18858147,-60.62677383,1.8656253814697266E-5,291.9641927083333,Molisoles,-0.001187395304441452,0.46137364705403644,"{""type"":""Point"",""coordinates"":[-60.62677383,-31.18858147]}"
332,06427,6,30/7/2010,La Matanza,Buenos Aires,33486-6512,4.98,invierno,2010-07-26,"[2010-07-26, 2010-07-27, 2010-07-28, 2010-07-29, 2010-07-30, 2010-07-31, 2010-08-01]",true,332,-34.71417289,-58.50890438,2.6300549507141113E-4,281.88061841328937,Molisoles,-0.0018283994868397713,0.4544811248779297,"{""type"":""Point"",""coordinates"":[-58.50890437999999,-34.71417289000001]}"
333,70105,70,2/2/2013,Sarmiento,San Juan,32300-6465,34.88,verano,2013-01-28,"[2013-01-28, 2013-01-29, 2013-01-30, 2013-01-31, 2013-02-01, 2013-02-02, 2013-02-03]",false,333,-32.02091413,-68.39270346,1.6495585441589355E-5,298.89181963602704,Roca,-0.0016867909580469131,0.0627288818359375,"{""type"":""Point"",""coordinates"":[-68.39270346,-32.02091413]}"
334,66133,66,19/1/2013,Rivadavia,Salta,6362-1978,14.31,verano,2013-01-14,"[2013-01-14, 2013-01-15, 2013-01-16, 2013-01-17, 2013-01-18, 2013-01-19, 2013-01-20]",true,334,-22.49881,-62.40759,7.450580596923828E-8,305.4865582784017,Molisoles,-0.001393260434269905,0.14470799763997397,"{""type"":""Point"",""coordinates"":[-62.40759,-22.498810000000002]}"
335,06581,6,24/8/2012,Necochea,Buenos Aires,32742-6427,63.08,invierno,2012-08-20,"[2012-08-20, 2012-08-21, 2012-08-22, 2012-08-23, 2012-08-24, 2012-08-25, 2012-08-26]",false,335,-38.085516,-59.2924177,2.8312206268310547E-7,285.1356678009033,Molisoles,-0.001522189937531948,0.37303415934244794,"{""type"":""Point"",""coordinates"":[-59.2924177,-38.085516000000005]}"
336,06357,6,24/8/2012,General Pueyrredon,Buenos Aires,3347-1742,17.47,invierno,2012-08-20,"[2012-08-20, 2012-08-21, 2012-08-22, 2012-08-23, 2012-08-24, 2012-08-25, 2012-08-26]",false,336,-37.80766254,-57.62989086,2.980232238769531E-7,284.2333240509033,Molisoles,-9.613893926143646E-4,0.47408612569173175,"{""type"":""Point"",""coordinates"":[-57.62989086,-37.80766254000001]}"
337,06672,6,24/8/2012,Rauch,Buenos Aires,9552-2855,64.46,invierno,2012-08-20,"[2012-08-20, 2012-08-21, 2012-08-22, 2012-08-23, 2012-08-24, 2012-08-25, 2012-08-26]",false,337,-36.3845307,-59.0051146,2.2351741790771484E-7,284.876797358195,Molisoles,-0.0015341192483901978,0.4594542185465495,"{""type"":""Point"",""coordinates"":[-59.0051146,-36.3845307]}"
338,06833,6,24/8/2012,Tres Arroyos,Buenos Aires,36844-7242,76.95,invierno,2012-08-20,"[2012-08-20, 2012-08-21, 2012-08-22, 2012-08-23, 2012-08-24, 2012-08-25, 2012-08-26]",false,338,-38.2667152,-60.4002814,1.3113021850585938E-6,285.23446337382,Molisoles,-0.001227538101375103,0.3759911855061849,"{""type"":""Point"",""coordinates"":[-60.400281400000004,-38.26671519999999]}"
339,06049,6,24/8/2012,Azul,Buenos Aires,32742-6427,7.78,invierno,2012-08-20,"[2012-08-20, 2012-08-21, 2012-08-22, 2012-08-23, 2012-08-24, 2012-08-25, 2012-08-26]",true,339,-37.0314689,-59.6042326,1.773238182067871E-6,284.44198290507,Molisoles,-0.0015249373391270638,0.47000757853190106,"{""type"":""Point"",""coordinates"":[-59.604232599999996,-37.0314689]}"
