system:index,Code Departamento,Code Provincia,Date (YMD),Departamento,Provincia,codeRio,distanciaRio,estacion,fecha0,fechas,hayRioCercano,idx,lat,lon,runoff_sum,temperature_2m,tipoDeSuelo,total_evaporation_sum,volumetric_soil_water_layer_1,.geo
1808,06392,6,2/2/1999,General Villegas,Buenos Aires,33055-6609,38.59,verano,1999-02-01,"[1999-02-01, 1999-02-02, 1999-02-03, 1999-02-04, 1999-02-05, 1999-02-06, 1999-02-07]",false,1808,-34.8579191,-63.1611931,7.010996341705322E-5,290.2261651357015,Molisoles,-0.00319118145853281,0.29643885294596356,"{""type"":""Point"",""coordinates"":[-63.1611931,-34.8579191]}"
1809,06392,6,2/2/1999,General Villegas,Buenos Aires,33055-6609,38.59,verano,1999-02-01,"[1999-02-01, 1999-02-02, 1999-02-03, 1999-02-04, 1999-02-05, 1999-02-06, 1999-02-07]",false,1809,-34.8579191,-63.1611931,7.010996341705322E-5,290.2261651357015,Molisoles,-0.00319118145853281,0.29643885294596356,"{""type"":""Point"",""coordinates"":[-63.1611931,-34.8579191]}"
1810,06392,6,2/2/1999,General Villegas,Buenos Aires,33055-6609,38.59,verano,1999-02-01,"[1999-02-01, 1999-02-02, 1999-02-03, 1999-02-04, 1999-02-05, 1999-02-06, 1999-02-07]",false,1810,-34.8579191,-63.1611931,7.010996341705322E-5,290.2261651357015,Molisoles,-0.00319118145853281,0.29643885294596356,"{""type"":""Point"",""coordinates"":[-63.1611931,-34.8579191]}"
1811,02008,2,28/1/1999,Comuna 8,Capital Federal,36837-7237,7.49,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1811,-34.67499358,-58.47616299,1.532137393951416E-4,294.9930076599121,Miscelaneas,-0.00565674901008606,0.42162132263183594,"{""type"":""Point"",""coordinates"":[-58.47616299,-34.67499358]}"
1812,02004,2,28/1/1999,Comuna 4,Capital Federal,8891-2706,2.09,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1812,-34.64641355,-58.38427103,2.3461878299713135E-4,295.0300356547038,Miscelaneas,-0.0059868525713682175,0.3758989969889323,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
1813,02012,2,28/1/1999,Comuna 12,Capital Federal,54-54,3.13,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1813,-34.56062514,-58.47494475,1.741647720336914E-4,295.1110089619954,Miscelaneas,-0.005928520113229752,0.3680044809977214,"{""type"":""Point"",""coordinates"":[-58.474944750000006,-34.560625140000006]}"
1814,02006,2,28/1/1999,Comuna 6,Capital Federal,85-85,5.9,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1814,-34.6168255,-58.44360311,2.3461878299713135E-4,295.0300356547038,Miscelaneas,-0.0059868525713682175,0.3758989969889323,"{""type"":""Point"",""coordinates"":[-58.44360310999999,-34.6168255]}"
1815,02005,2,28/1/1999,Comuna 5,Capital Federal,85-85,3.75,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1815,-34.60922769,-58.42174523,2.3461878299713135E-4,295.0300356547038,Miscelaneas,-0.0059868525713682175,0.3758989969889323,"{""type"":""Point"",""coordinates"":[-58.42174523,-34.609227690000004]}"
1816,02002,2,28/1/1999,Comuna 2,Capital Federal,85-85,1.52,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1816,-34.58587601,-58.39499618,2.3461878299713135E-4,295.0300356547038,Miscelaneas,-0.0059868525713682175,0.3758989969889323,"{""type"":""Point"",""coordinates"":[-58.39499618,-34.58587601000001]}"
1817,06882,6,28/1/1999,Zarate,Buenos Aires,3320-1714,3.88,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1817,-33.9804188,-59.2846864,5.21540641784668E-7,296.2724672953288,Rio,-0.005417475476861,0.5233612060546875,"{""type"":""Point"",""coordinates"":[-59.2846864,-33.9804188]}"
1818,06847,6,28/1/1999,Tres Lomas,Buenos Aires,34120-6732,102.12,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",false,1818,-36.499723,-62.6930571,3.471970558166504E-6,297.5430564880371,Molisoles,-0.002590799704194069,0.11727333068847656,"{""type"":""Point"",""coordinates"":[-62.69305709999999,-36.499723]}"
1819,06714,6,28/1/1999,Salto,Buenos Aires,31982-6397,17.53,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",false,1819,-34.1554316,-60.4724629,5.647540092468262E-6,296.3908754984538,Molisoles,-0.005045725032687187,0.39635785420735675,"{""type"":""Point"",""coordinates"":[-60.472462900000004,-34.1554316]}"
1820,06665,6,28/1/1999,Ramallo,Buenos Aires,3325-1719,9.81,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1820,-33.6241496,-60.0461017,2.115964889526367E-6,297.2763735453288,Rio,-0.0048278458416461945,0.4564781188964844,"{""type"":""Point"",""coordinates"":[-60.04610170000001,-33.6241496]}"
1821,06658,6,28/1/1999,Quilmes,Buenos Aires,35407-6950,4.25,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1821,-34.70037841,-58.27664278,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-58.276642779999996,-34.70037841]}"
1822,06560,6,28/1/1999,Moreno,Buenos Aires,42-42,17.53,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",false,1822,-34.55865957,-58.81630109,3.084540367126465E-6,295.2344627380371,Complejo indiferenci,-0.0056736040860414505,0.4619592030843099,"{""type"":""Point"",""coordinates"":[-58.81630109,-34.55865957]}"
1823,06441,6,28/1/1999,La Plata,Buenos Aires,3314-1708,23.31,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",false,1823,-35.03880607,-58.05930616,3.6209821701049805E-6,294.4218813578288,Complejo indiferenci,-0.005382705479860306,0.44678497314453125,"{""type"":""Point"",""coordinates"":[-58.05930616,-35.03880607000001]}"
1824,06274,6,28/1/1999,Florencio Varela,Buenos Aires,7058-2230,1.42,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1824,-34.8275807,-58.222912,2.3677945137023926E-5,294.7135480244954,Complejo indiferenci,-0.005748201161623001,0.4377574920654297,"{""type"":""Point"",""coordinates"":[-58.22291200000001,-34.8275807]}"
1825,06245,6,28/1/1999,Ensenada,Buenos Aires,3314-1708,6.45,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1825,-34.87584856,-57.9336299,9.268522262573242E-6,294.4619204203288,Miscelaneas,-0.005614509806036949,0.4568163553873698,"{""type"":""Point"",""coordinates"":[-57.9336299,-34.875848559999994]}"
1826,02010,2,27/1/1999,Comuna 10,Capital Federal,36837-7237,4.71,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1826,-34.62768629,-58.48358728,1.741647720336914E-4,295.1110089619954,Miscelaneas,-0.005928520113229752,0.3680044809977214,"{""type"":""Point"",""coordinates"":[-58.48358728,-34.62768628999999]}"
1827,02012,2,27/1/1999,Comuna 12,Capital Federal,54-54,3.13,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1827,-34.56062514,-58.47494475,1.741647720336914E-4,295.1110089619954,Miscelaneas,-0.005928520113229752,0.3680044809977214,"{""type"":""Point"",""coordinates"":[-58.474944750000006,-34.560625140000006]}"
1828,02007,2,27/1/1999,Comuna 7,Capital Federal,36837-7237,7.04,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1828,-34.63680708,-58.45826985,1.741647720336914E-4,295.1110089619954,Miscelaneas,-0.005928520113229752,0.3680044809977214,"{""type"":""Point"",""coordinates"":[-58.45826984999999,-34.63680708]}"
1829,02012,2,27/1/1999,Comuna 12,Capital Federal,54-54,3.13,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1829,-34.56062514,-58.47494475,1.741647720336914E-4,295.1110089619954,Miscelaneas,-0.005928520113229752,0.3680044809977214,"{""type"":""Point"",""coordinates"":[-58.474944750000006,-34.560625140000006]}"
1830,02015,2,27/1/1999,Comuna 15,Capital Federal,36837-7237,2.81,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1830,-34.59294425,-58.48867142,1.741647720336914E-4,295.1110089619954,Miscelaneas,-0.005928520113229752,0.3680044809977214,"{""type"":""Point"",""coordinates"":[-58.48867142,-34.59294425]}"
1831,02006,2,27/1/1999,Comuna 6,Capital Federal,85-85,5.9,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1831,-34.6168255,-58.44360311,2.3461878299713135E-4,295.0300356547038,Miscelaneas,-0.0059868525713682175,0.3758989969889323,"{""type"":""Point"",""coordinates"":[-58.44360310999999,-34.6168255]}"
1832,02004,2,27/1/1999,Comuna 4,Capital Federal,8891-2706,2.09,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1832,-34.64641355,-58.38427103,2.3461878299713135E-4,295.0300356547038,Miscelaneas,-0.0059868525713682175,0.3758989969889323,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
1833,02014,2,27/1/1999,Comuna 14,Capital Federal,85-85,2.68,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1833,-34.57389998,-58.42243645,2.3461878299713135E-4,295.0300356547038,Miscelaneas,-0.0059868525713682175,0.3758989969889323,"{""type"":""Point"",""coordinates"":[-58.42243645,-34.57389997999999]}"
1834,02004,2,27/1/1999,Comuna 4,Capital Federal,8891-2706,2.09,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1834,-34.64641355,-58.38427103,2.3461878299713135E-4,295.0300356547038,Miscelaneas,-0.0059868525713682175,0.3758989969889323,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
1835,02001,2,27/1/1999,Comuna 1,Capital Federal,8891-2706,1.05,verano,1999-01-25,"[1999-01-25, 1999-01-26, 1999-01-27, 1999-01-28, 1999-01-29, 1999-01-30, 1999-01-31]",true,1835,-34.62504786,-58.38438723,2.3461878299713135E-4,295.0300356547038,Miscelaneas,-0.0059868525713682175,0.3758989969889323,"{""type"":""Point"",""coordinates"":[-58.38438723000001,-34.62504786000001]}"
1836,50063,50,24/1/1999,Lujan de Cuyo,Mendoza,6840-2183,38.57,verano,1999-01-18,"[1999-01-18, 1999-01-19, 1999-01-20, 1999-01-21, 1999-01-22, 1999-01-23, 1999-01-24]",false,1836,-33.32638993,-68.92342084,1.8505752086639404E-4,292.72631390889484,Roca,-0.004569951444864273,0.21565691630045572,"{""type"":""Point"",""coordinates"":[-68.92342084,-33.32638993]}"
1837,02011,2,23/1/1999,Comuna 11,Capital Federal,36837-7237,3.14,verano,1999-01-18,"[1999-01-18, 1999-01-19, 1999-01-20, 1999-01-21, 1999-01-22, 1999-01-23, 1999-01-24]",true,1837,-34.6042463,-58.49067643,1.732856035232544E-4,297.92602094014484,Miscelaneas,-0.0023486632853746414,0.19797197977701822,"{""type"":""Point"",""coordinates"":[-58.49067643,-34.60424629999999]}"
1838,02007,2,23/1/1999,Comuna 7,Capital Federal,36837-7237,7.04,verano,1999-01-18,"[1999-01-18, 1999-01-19, 1999-01-20, 1999-01-21, 1999-01-22, 1999-01-23, 1999-01-24]",true,1838,-34.63680708,-58.45826985,1.732856035232544E-4,297.92602094014484,Miscelaneas,-0.0023486632853746414,0.19797197977701822,"{""type"":""Point"",""coordinates"":[-58.45826984999999,-34.63680708]}"
1839,02013,2,23/1/1999,Comuna 13,Capital Federal,54-54,3.99,verano,1999-01-18,"[1999-01-18, 1999-01-19, 1999-01-20, 1999-01-21, 1999-01-22, 1999-01-23, 1999-01-24]",true,1839,-34.55488152,-58.4502891,2.419203519821167E-4,298.03417523701984,Miscelaneas,-0.0016971994191408157,0.14023145039876303,"{""type"":""Point"",""coordinates"":[-58.4502891,-34.55488152]}"
1840,02004,2,23/1/1999,Comuna 4,Capital Federal,8891-2706,2.09,verano,1999-01-18,"[1999-01-18, 1999-01-19, 1999-01-20, 1999-01-21, 1999-01-22, 1999-01-23, 1999-01-24]",true,1840,-34.64641355,-58.38427103,2.419203519821167E-4,298.03417523701984,Miscelaneas,-0.0016971994191408157,0.14023145039876303,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
1841,02014,2,23/1/1999,Comuna 14,Capital Federal,85-85,2.68,verano,1999-01-18,"[1999-01-18, 1999-01-19, 1999-01-20, 1999-01-21, 1999-01-22, 1999-01-23, 1999-01-24]",true,1841,-34.57389998,-58.42243645,2.419203519821167E-4,298.03417523701984,Miscelaneas,-0.0016971994191408157,0.14023145039876303,"{""type"":""Point"",""coordinates"":[-58.42243645,-34.57389997999999]}"
1842,02004,2,23/1/1999,Comuna 4,Capital Federal,8891-2706,2.09,verano,1999-01-18,"[1999-01-18, 1999-01-19, 1999-01-20, 1999-01-21, 1999-01-22, 1999-01-23, 1999-01-24]",true,1842,-34.64641355,-58.38427103,2.419203519821167E-4,298.03417523701984,Miscelaneas,-0.0016971994191408157,0.14023145039876303,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
1843,02002,2,23/1/1999,Comuna 2,Capital Federal,85-85,1.52,verano,1999-01-18,"[1999-01-18, 1999-01-19, 1999-01-20, 1999-01-21, 1999-01-22, 1999-01-23, 1999-01-24]",true,1843,-34.58587601,-58.39499618,2.419203519821167E-4,298.03417523701984,Miscelaneas,-0.0016971994191408157,0.14023145039876303,"{""type"":""Point"",""coordinates"":[-58.39499618,-34.58587601000001]}"
1844,02011,2,16/12/1998,Comuna 11,Capital Federal,36837-7237,3.14,primavera,1998-12-14,"[1998-12-14, 1998-12-15, 1998-12-16, 1998-12-17, 1998-12-18, 1998-12-19, 1998-12-20]",true,1844,-34.6042463,-58.49067643,1.8918514251708984E-4,294.5413405100505,Miscelaneas,-0.005092723295092583,0.3581625620524089,"{""type"":""Point"",""coordinates"":[-58.49067643,-34.60424629999999]}"
1845,02013,2,16/12/1998,Comuna 13,Capital Federal,54-54,3.99,primavera,1998-12-14,"[1998-12-14, 1998-12-15, 1998-12-16, 1998-12-17, 1998-12-18, 1998-12-19, 1998-12-20]",true,1845,-34.55488152,-58.4502891,3.001987934112549E-4,294.5116367340088,Miscelaneas,-0.0051244087517261505,0.3772544860839844,"{""type"":""Point"",""coordinates"":[-58.4502891,-34.55488152]}"
1846,02014,2,16/12/1998,Comuna 14,Capital Federal,85-85,2.68,primavera,1998-12-14,"[1998-12-14, 1998-12-15, 1998-12-16, 1998-12-17, 1998-12-18, 1998-12-19, 1998-12-20]",true,1846,-34.57389998,-58.42243645,3.001987934112549E-4,294.5116367340088,Miscelaneas,-0.0051244087517261505,0.3772544860839844,"{""type"":""Point"",""coordinates"":[-58.42243645,-34.57389997999999]}"
1847,02001,2,16/12/1998,Comuna 1,Capital Federal,8891-2706,1.05,primavera,1998-12-14,"[1998-12-14, 1998-12-15, 1998-12-16, 1998-12-17, 1998-12-18, 1998-12-19, 1998-12-20]",true,1847,-34.62504786,-58.38438723,3.001987934112549E-4,294.5116367340088,Miscelaneas,-0.0051244087517261505,0.3772544860839844,"{""type"":""Point"",""coordinates"":[-58.38438723000001,-34.62504786000001]}"
1848,02003,2,16/12/1998,Comuna 3,Capital Federal,85-85,2.82,primavera,1998-12-14,"[1998-12-14, 1998-12-15, 1998-12-16, 1998-12-17, 1998-12-18, 1998-12-19, 1998-12-20]",true,1848,-34.60909977,-58.40306252,3.001987934112549E-4,294.5116367340088,Miscelaneas,-0.0051244087517261505,0.3772544860839844,"{""type"":""Point"",""coordinates"":[-58.403062520000006,-34.60909977000001]}"
1849,02013,2,13/12/1998,Comuna 13,Capital Federal,54-54,3.99,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",true,1849,-34.55488152,-58.4502891,3.1711161136627197E-4,294.91698964436847,Miscelaneas,-0.0029654335230588913,0.1587823232014974,"{""type"":""Point"",""coordinates"":[-58.4502891,-34.55488152]}"
1850,02013,2,13/12/1998,Comuna 13,Capital Federal,54-54,3.99,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",true,1850,-34.55488152,-58.4502891,3.1711161136627197E-4,294.91698964436847,Miscelaneas,-0.0029654335230588913,0.1587823232014974,"{""type"":""Point"",""coordinates"":[-58.4502891,-34.55488152]}"
1851,02001,2,13/12/1998,Comuna 1,Capital Federal,8891-2706,1.05,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",true,1851,-34.62504786,-58.38438723,3.1711161136627197E-4,294.91698964436847,Miscelaneas,-0.0029654335230588913,0.1587823232014974,"{""type"":""Point"",""coordinates"":[-58.38438723000001,-34.62504786000001]}"
1852,02001,2,13/12/1998,Comuna 1,Capital Federal,8891-2706,1.05,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",true,1852,-34.62504786,-58.38438723,3.1711161136627197E-4,294.91698964436847,Miscelaneas,-0.0029654335230588913,0.1587823232014974,"{""type"":""Point"",""coordinates"":[-58.38438723000001,-34.62504786000001]}"
1853,02005,2,13/12/1998,Comuna 5,Capital Federal,85-85,3.75,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",true,1853,-34.60922769,-58.42174523,3.1711161136627197E-4,294.91698964436847,Miscelaneas,-0.0029654335230588913,0.1587823232014974,"{""type"":""Point"",""coordinates"":[-58.42174523,-34.609227690000004]}"
1854,02002,2,13/12/1998,Comuna 2,Capital Federal,85-85,1.52,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",true,1854,-34.58587601,-58.39499618,3.1711161136627197E-4,294.91698964436847,Miscelaneas,-0.0029654335230588913,0.1587823232014974,"{""type"":""Point"",""coordinates"":[-58.39499618,-34.58587601000001]}"
1855,02004,2,6/11/1998,Comuna 4,Capital Federal,8891-2706,2.09,primavera,1998-11-02,"[1998-11-02, 1998-11-03, 1998-11-04, 1998-11-05, 1998-11-06, 1998-11-07, 1998-11-08]",true,1855,-34.64641355,-58.38427103,4.305839538574219E-4,290.3941427866618,Miscelaneas,-0.00228219386190176,0.1804962158203125,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
1856,02001,2,6/11/1998,Comuna 1,Capital Federal,8891-2706,1.05,primavera,1998-11-02,"[1998-11-02, 1998-11-03, 1998-11-04, 1998-11-05, 1998-11-06, 1998-11-07, 1998-11-08]",true,1856,-34.62504786,-58.38438723,4.305839538574219E-4,290.3941427866618,Miscelaneas,-0.00228219386190176,0.1804962158203125,"{""type"":""Point"",""coordinates"":[-58.38438723000001,-34.62504786000001]}"
1857,02001,2,6/11/1998,Comuna 1,Capital Federal,8891-2706,1.05,primavera,1998-11-02,"[1998-11-02, 1998-11-03, 1998-11-04, 1998-11-05, 1998-11-06, 1998-11-07, 1998-11-08]",true,1857,-34.62504786,-58.38438723,4.305839538574219E-4,290.3941427866618,Miscelaneas,-0.00228219386190176,0.1804962158203125,"{""type"":""Point"",""coordinates"":[-58.38438723000001,-34.62504786000001]}"
1858,30084,30,27/5/1998,Parana,Entre Rios,110-110,12.53,otoño,1998-05-25,"[1998-05-25, 1998-05-26, 1998-05-27, 1998-05-28, 1998-05-29, 1998-05-30, 1998-05-31]",true,1858,-31.88541285,-60.23444834,9.650588035583496E-4,290.17901611328125,Molisoles,-4.4906511902809143E-4,0.48107337951660156,"{""type"":""Point"",""coordinates"":[-60.23444834,-31.88541285]}"
1859,30084,30,27/5/1998,Parana,Entre Rios,110-110,12.53,otoño,1998-05-25,"[1998-05-25, 1998-05-26, 1998-05-27, 1998-05-28, 1998-05-29, 1998-05-30, 1998-05-31]",true,1859,-31.88541285,-60.23444834,9.650588035583496E-4,290.17901611328125,Molisoles,-4.4906511902809143E-4,0.48107337951660156,"{""type"":""Point"",""coordinates"":[-60.23444834,-31.88541285]}"
1860,30049,30,27/5/1998,Gualeguay,Entre Rios,39-39,13.76,otoño,1998-05-25,"[1998-05-25, 1998-05-26, 1998-05-27, 1998-05-28, 1998-05-29, 1998-05-30, 1998-05-31]",true,1860,-33.55871824,-59.48052013,0.010559767484664917,289.33966064453125,Entisoles,-2.448800951242447E-4,0.5869757334391276,"{""type"":""Point"",""coordinates"":[-59.48052013,-33.558718240000005]}"
1861,06392,6,24/5/1998,General Villegas,Buenos Aires,33055-6609,38.59,otoño,1998-05-18,"[1998-05-18, 1998-05-19, 1998-05-20, 1998-05-21, 1998-05-22, 1998-05-23, 1998-05-24]",false,1861,-34.8579191,-63.1611931,1.8924474716186523E-6,286.7391001383464,Molisoles,-0.001484517939388752,0.3647988637288411,"{""type"":""Point"",""coordinates"":[-63.1611931,-34.8579191]}"
1862,06882,6,22/5/1998,Zarate,Buenos Aires,3320-1714,3.88,otoño,1998-05-18,"[1998-05-18, 1998-05-19, 1998-05-20, 1998-05-21, 1998-05-22, 1998-05-23, 1998-05-24]",true,1862,-33.9804188,-59.2846864,2.980232238769531E-7,285.475346883138,Rio,-0.0015281429514288902,0.49887339274088544,"{""type"":""Point"",""coordinates"":[-59.2846864,-33.9804188]}"
1863,82084,82,15/5/1998,Rosario,Santa Fe,118-118,22.58,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",false,1863,-33.07901008,-60.91379957,0.0027273893356323242,293.1643835703532,Alfisoles,-9.417403489351273E-4,0.4499441782633464,"{""type"":""Point"",""coordinates"":[-60.91379957,-33.07901008]}"
1864,82035,82,15/5/1998,Garay,Santa Fe,33531-6669,2.91,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",true,1864,-31.1523125,-60.1365521,0.001990973949432373,295.0157833099365,Molisoles,-9.948061779141426E-4,0.3378111521402995,"{""type"":""Point"",""coordinates"":[-60.1365521,-31.152312499999997]}"
1865,30070,30,14/5/1998,La Paz,Entre Rios,6543-2055,11.16,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",true,1865,-30.60360412,-59.52751986,0.001532912254333496,295.4673620859782,Molisoles,-0.0015986012294888496,0.436099370320638,"{""type"":""Point"",""coordinates"":[-59.52751986,-30.60360412]}"
1866,30070,30,14/5/1998,La Paz,Entre Rios,6543-2055,11.16,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",true,1866,-30.60360412,-59.52751986,0.001532912254333496,295.4673620859782,Molisoles,-0.0015986012294888496,0.436099370320638,"{""type"":""Point"",""coordinates"":[-59.52751986,-30.60360412]}"
1867,30105,30,13/5/1998,Victoria,Entre Rios,37055-7301,21.48,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",false,1867,-32.957337,-60.049086,0.0023908913135528564,293.85497601826984,Molisoles,-9.804805740714073E-4,0.5529460906982422,"{""type"":""Point"",""coordinates"":[-60.049086,-32.957337]}"
1868,30021,30,13/5/1998,Diamante,Entre Rios,3331-1725,3.81,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",true,1868,-32.01197804,-60.61726225,3.611147403717041E-4,294.08422406514484,Molisoles,-9.878622367978096E-4,0.4198284149169922,"{""type"":""Point"",""coordinates"":[-60.61726225,-32.01197804]}"
1869,22161,22,13/5/1998,Tapenaga,Chaco,36723-7184,13.32,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",true,1869,-27.77849579,-59.60456467,8.819699287414551E-4,297.26928265889484,Alfisoles,-0.0025021256878972054,0.31855201721191406,"{""type"":""Point"",""coordinates"":[-59.60456467,-27.77849579]}"
1870,30049,30,10/5/1998,Gualeguay,Entre Rios,39-39,13.76,otoño,1998-05-04,"[1998-05-04, 1998-05-05, 1998-05-06, 1998-05-07, 1998-05-08, 1998-05-09, 1998-05-10]",true,1870,-33.55871824,-59.48052013,2.905726432800293E-6,288.7319844563802,Entisoles,-0.0016011092811822891,0.5569114685058594,"{""type"":""Point"",""coordinates"":[-59.48052013,-33.558718240000005]}"
1871,34014,34,8/5/1998,Formosa,Formosa,34001-6658,9.62,otoño,1998-05-04,"[1998-05-04, 1998-05-05, 1998-05-06, 1998-05-07, 1998-05-08, 1998-05-09, 1998-05-10]",true,1871,-25.73826408,-57.92005921,0.006238386034965515,291.0651550292969,Rio,-0.0027925707399845123,0.3471914927164714,"{""type"":""Point"",""coordinates"":[-57.920059210000005,-25.73826408]}"
1872,18007,18,8/5/1998,Bella Vista,Corrientes,3339-1733,1.84,otoño,1998-05-04,"[1998-05-04, 1998-05-05, 1998-05-06, 1998-05-07, 1998-05-08, 1998-05-09, 1998-05-10]",true,1872,-28.48951707,-59.03412064,0.0051393061876297,289.9201354980469,Rio,-0.0028352318331599236,0.23959795633951822,"{""type"":""Point"",""coordinates"":[-59.034120640000005,-28.489517069999998]}"
1873,22014,22,7/5/1998,Bermejo,Chaco,32998-6511,18.89,otoño,1998-05-04,"[1998-05-04, 1998-05-05, 1998-05-06, 1998-05-07, 1998-05-08, 1998-05-09, 1998-05-10]",false,1873,-26.92175039,-58.77874597,0.003714635968208313,290.0278828938802,Rio,-0.0027692532166838646,0.421267827351888,"{""type"":""Point"",""coordinates"":[-58.77874597,-26.92175039]}"
